"","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE"
"24336",2006-09-14,66600,"BROOKLYN",NA,75,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,"M","BLACK","18-24","M","BLACK"
"24337",2012-09-03,23160,"BRONX",NA,48,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24338",2008-05-18,25200,"QUEENS",NA,109,0,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24339",2015-11-20,73500,"BROOKLYN",NA,81,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24340",2008-11-13,76920,"MANHATTAN",NA,7,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"24341",2009-06-13,65100,"QUEENS",NA,105,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24342",2007-08-06,9660,"STATEN ISLAND",NA,120,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24343",2015-10-02,81000,"BRONX",NA,44,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24344",2020-08-14,83400,"MANHATTAN",NA,28,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK"
"24345",2014-11-26,3540,"BROOKLYN",NA,79,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24346",2017-05-31,47400,"BRONX",NA,47,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC"
"24347",2012-08-15,71340,"BROOKLYN",NA,73,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"24348",2006-01-09,55200,"BROOKLYN",NA,81,0,NA,"NONE",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"24349",2011-10-09,36360,"BROOKLYN",NA,77,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24350",2006-12-05,62940,"BRONX",NA,44,0,NA,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","<18","M","WHITE HISPANIC"
"24351",2016-09-05,67140,"BROOKLYN",NA,81,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24352",2011-11-07,57300,"BROOKLYN",NA,75,0,NA,"MULTI DWELL - APT BUILD",FALSE,"<18","F","BLACK","<18","M","BLACK"
"24353",2008-12-19,80340,"BRONX",NA,45,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"<18","F","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"24354",2020-07-08,2580,"MANHATTAN",NA,25,0,NA,"GROCERY/BODEGA",TRUE,NA,NA,NA,"25-44","M","BLACK"
"24355",2007-10-16,77160,"BROOKLYN",NA,79,0,NA,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24356",2011-05-19,78180,"QUEENS",NA,113,0,NA,NA,TRUE,NA,NA,NA,"18-24","M","BLACK"
"24357",2014-10-04,72960,"BROOKLYN",NA,71,0,NA,NA,FALSE,NA,NA,NA,"25-44","F","BLACK"
"24358",2009-07-11,6300,"BRONX",NA,48,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24359",2013-12-22,6300,"BROOKLYN",NA,76,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK"
"24360",2009-03-28,9900,"BROOKLYN",NA,73,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24361",2006-06-18,1260,"MANHATTAN",NA,28,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"24362",2012-05-14,33360,"BROOKLYN",NA,75,0,NA,"GROCERY/BODEGA",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"24363",2013-04-13,49740,"MANHATTAN",NA,9,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC"
"24364",2016-08-30,7680,"BROOKLYN",NA,73,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"24365",2008-07-21,69000,"QUEENS",NA,102,0,NA,NA,FALSE,"25-44","M","BLACK","18-24","M","ASIAN / PACIFIC ISLANDER"
"24366",2012-02-18,1260,"BROOKLYN",NA,81,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"24367",2021-08-13,57000,"BROOKLYN",NA,83,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"24368",2018-05-20,6900,"QUEENS",NA,114,0,NA,"HOSPITAL",FALSE,NA,NA,NA,"25-44","M","BLACK"
"24369",2009-09-26,14400,"BROOKLYN",NA,69,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","BLACK"
"24370",2011-09-18,11880,"BROOKLYN",NA,63,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24371",2016-05-31,83760,"BROOKLYN",NA,73,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24372",2012-11-10,70980,"MANHATTAN",NA,28,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24373",2014-07-22,1440,"BRONX",NA,41,0,NA,NA,FALSE,"<18","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC"
"24374",2021-02-24,73020,"BRONX",NA,46,0,NA,NA,FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK"
"24375",2021-07-01,49800,"MANHATTAN",NA,30,0,NA,NA,FALSE,"<18","M","BLACK","25-44","M","BLACK"
"24376",2019-08-19,5160,"BRONX",NA,42,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"24377",2006-06-25,17400,"MANHATTAN",NA,25,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24378",2008-08-09,81420,"BRONX",NA,48,0,NA,NA,FALSE,"<18","M","BLACK","25-44","F","BLACK HISPANIC"
"24379",2014-10-25,74820,"BROOKLYN",NA,77,0,NA,NA,FALSE,"18-24","M","BLACK","<18","M","BLACK"
"24380",2009-11-14,7920,"BROOKLYN",NA,75,0,NA,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK"
"24381",2013-11-16,72000,"BRONX",NA,47,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24382",2006-09-02,1560,"BROOKLYN",NA,88,0,NA,"GROCERY/BODEGA",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"24383",2010-04-12,53760,"BRONX",NA,42,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","F","BLACK HISPANIC"
"24384",2012-01-01,39600,"MANHATTAN",NA,28,0,NA,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"24385",2010-01-25,5580,"BROOKLYN",NA,81,0,NA,NA,TRUE,NA,NA,NA,"25-44","M","BLACK"
"24386",2020-08-02,19800,"BROOKLYN",NA,75,0,NA,"PVT HOUSE",FALSE,NA,NA,NA,"25-44","M","BLACK"
"24387",2020-09-01,66600,"BROOKLYN",NA,81,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24388",2009-10-09,14400,"MANHATTAN",NA,34,0,NA,"BAR/NIGHT CLUB",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"24389",2016-03-24,61800,"BRONX",NA,41,0,NA,NA,FALSE,"<18","M","WHITE HISPANIC","18-24","M","BLACK"
"24390",2020-04-29,49200,"BROOKLYN",NA,67,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24391",2007-05-15,79860,"MANHATTAN",NA,7,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK"
"24392",2009-07-12,4620,"BROOKLYN",NA,67,0,NA,"PVT HOUSE",FALSE,NA,NA,NA,"18-24","M","BLACK"
"24393",2006-02-01,59700,"BROOKLYN",NA,68,0,NA,"STORE UNCLASSIFIED",TRUE,"65+","M","WHITE","45-64","M","WHITE"
"24394",2008-06-24,78600,"BROOKLYN",NA,67,0,NA,NA,FALSE,NA,"M","BLACK","18-24","F","BLACK"
"24395",2009-09-20,15300,"BRONX",NA,41,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24396",2010-10-28,11760,"BRONX",NA,43,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24397",2021-08-19,73920,"BROOKLYN",NA,77,0,NA,NA,FALSE,"45-64","M","BLACK","25-44","M","BLACK"
"24398",2014-05-05,66900,"BROOKLYN",NA,69,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"24399",2015-07-08,13620,"BRONX",NA,42,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","F","BLACK"
"24400",2007-03-20,72180,"BRONX",NA,48,0,NA,NA,FALSE,NA,"M","WHITE HISPANIC","<18","M","BLACK"
"24401",2021-08-02,38340,"QUEENS",NA,101,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK"
"24402",2020-12-20,13800,"BRONX",NA,47,0,NA,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"18-24","M","BLACK"
"24403",2006-07-05,900,"BROOKLYN",NA,83,0,NA,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK HISPANIC"
"24404",2018-03-12,13200,"QUEENS",NA,102,0,NA,"PVT HOUSE",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24405",2021-07-26,35100,"BRONX",NA,40,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","45-64","M","BLACK HISPANIC"
"24406",2009-10-19,76320,"BROOKLYN",NA,75,0,NA,"BEAUTY/NAIL SALON",TRUE,"25-44","M","BLACK","25-44","M","BLACK"
"24407",2021-02-03,78300,"BRONX",NA,40,2,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","M","BLACK","25-44","M","BLACK"
"24408",2016-04-23,780,"QUEENS",NA,113,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24409",2012-10-04,78840,"BRONX",NA,40,0,NA,NA,FALSE,"25-44","M","BLACK","45-64","M","BLACK"
"24410",2011-02-05,5760,"BROOKLYN",NA,60,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC"
"24411",2021-01-16,45540,"MANHATTAN",NA,32,0,NA,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","F","BLACK"
"24412",2016-06-12,13200,"BROOKLYN",NA,70,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24413",2006-08-31,5160,"QUEENS",NA,100,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","18-24","M","BLACK"
"24414",2021-05-25,73140,"MANHATTAN",NA,28,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24415",2008-11-09,72780,"BROOKLYN",NA,78,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"24416",2014-07-19,59040,"BROOKLYN",NA,79,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK"
"24417",2021-05-15,62880,"QUEENS",NA,101,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK"
"24418",2008-05-28,57240,"STATEN ISLAND",NA,120,0,NA,NA,FALSE,"<18","M","BLACK","<18","F","BLACK"
"24419",2021-04-18,45000,"BRONX",NA,47,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK"
"24420",2020-07-11,80700,"BROOKLYN",NA,73,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24421",2007-08-16,83340,"BROOKLYN",NA,75,0,NA,NA,FALSE,NA,"M",NA,"<18","M","BLACK"
"24422",2006-11-22,69960,"BROOKLYN",NA,67,0,NA,NA,TRUE,"18-24","M","BLACK","18-24","M","BLACK"
"24423",2013-03-09,11400,"BROOKLYN",NA,75,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24424",2014-05-30,73680,"BROOKLYN",NA,70,0,NA,NA,FALSE,"<18","M","BLACK","45-64","F","BLACK"
"24425",2010-08-16,82260,"MANHATTAN",NA,32,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"65+","M","BLACK"
"24426",2010-12-28,71820,"STATEN ISLAND",NA,120,0,NA,"GROCERY/BODEGA",FALSE,"18-24","M","BLACK","18-24","M","BLACK HISPANIC"
"24427",2020-06-27,7380,"QUEENS",NA,114,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"24428",2007-08-02,78240,"STATEN ISLAND",NA,120,0,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"24429",2018-01-11,76800,"QUEENS",NA,103,0,NA,"LIQUOR STORE",FALSE,"<18","M","BLACK","18-24","M","BLACK"
"24430",2012-11-01,56580,"BROOKLYN",NA,75,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"24431",2015-09-21,74160,"BRONX",NA,49,0,NA,NA,FALSE,"45-64","M","BLACK","45-64","F","BLACK"
"24432",2006-06-04,67560,"BRONX",NA,47,0,NA,"FAST FOOD",TRUE,"18-24","M","BLACK","25-44","M","BLACK"
"24433",2010-09-11,3960,"QUEENS",NA,113,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24434",2021-12-05,14280,"MANHATTAN",NA,19,0,NA,"HOSPITAL",FALSE,NA,NA,NA,"25-44","M","BLACK"
"24435",2019-04-27,86040,"BROOKLYN",NA,67,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"24436",2011-07-02,37020,"QUEENS",NA,107,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24437",2012-07-29,68100,"BROOKLYN",NA,73,0,NA,NA,FALSE,"18-24","M",NA,"<18","F","BLACK"
"24438",2015-10-11,53760,"BROOKLYN",NA,73,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24439",2007-04-18,42000,"QUEENS",NA,105,0,NA,"PVT HOUSE",TRUE,"18-24","M","BLACK","45-64","M","BLACK"
"24440",2014-10-06,35400,"BROOKLYN",NA,67,0,NA,NA,TRUE,"25-44","M","BLACK","18-24","M","BLACK"
"24441",2014-11-21,82260,"BRONX",NA,48,0,NA,NA,FALSE,"25-44","M","BLACK","<18","F","BLACK HISPANIC"
"24442",2007-12-10,73080,"BRONX",NA,46,0,NA,"GROCERY/BODEGA",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC"
"24443",2014-12-12,69420,"BRONX",NA,52,0,NA,NA,FALSE,"18-24","M","WHITE HISPANIC","<18","M","BLACK HISPANIC"
"24444",2008-07-12,56820,"QUEENS",NA,103,0,NA,NA,FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24445",2011-03-21,62700,"BROOKLYN",NA,67,0,NA,"PVT HOUSE",FALSE,NA,NA,NA,"18-24","M","BLACK"
"24446",2014-06-07,17760,"BRONX",NA,46,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"24447",2019-06-30,4800,"BRONX",NA,41,0,NA,"MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK","18-24","M","WHITE HISPANIC"
"24448",2009-07-05,54600,"MANHATTAN",NA,24,0,NA,NA,FALSE,"18-24","M",NA,"25-44","M","BLACK"
"24449",2010-11-21,16800,"BRONX",NA,43,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24450",2012-09-25,75600,"BROOKLYN",NA,70,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24451",2018-06-18,78360,"MANHATTAN",NA,30,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"24452",2017-07-13,48540,"MANHATTAN",NA,25,0,NA,NA,FALSE,"<18","M","BLACK","25-44","M","BLACK"
"24453",2010-07-11,23220,"QUEENS",NA,106,0,NA,NA,TRUE,NA,NA,NA,"25-44","M","BLACK"
"24454",2016-07-15,84900,"MANHATTAN",NA,25,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24455",2016-07-30,49560,"QUEENS",NA,101,0,NA,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"24456",2010-03-25,60,"QUEENS",NA,114,0,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,"18-24","F","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"24457",2013-11-23,68760,"QUEENS",NA,115,0,NA,"PVT HOUSE",FALSE,"18-24","M",NA,"18-24","F","BLACK"
"24458",2014-03-08,300,"BRONX",NA,46,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24459",2010-12-26,69660,"BROOKLYN",NA,77,0,NA,"MULTI DWELL - PUBLIC HOUS",TRUE,NA,NA,NA,"18-24","M","BLACK"
"24460",2011-07-03,73320,"BRONX",NA,44,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"24461",2010-03-20,85500,"BROOKLYN",NA,70,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24462",2006-08-06,77520,"BRONX",NA,42,0,NA,NA,FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"24463",2013-04-20,14940,"MANHATTAN",NA,34,0,NA,"BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","25-44","M","ASIAN / PACIFIC ISLANDER"
"24464",2017-08-20,14040,"BRONX",NA,44,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24465",2020-04-14,57480,"STATEN ISLAND",NA,120,0,NA,NA,TRUE,NA,NA,NA,"18-24","M","BLACK"
"24466",2020-07-16,74100,"BROOKLYN",NA,79,0,NA,"LIQUOR STORE",FALSE,NA,NA,NA,"45-64","M","BLACK"
"24467",2013-04-22,44340,"BROOKLYN",NA,83,0,NA,"MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","18-24","M","BLACK HISPANIC"
"24468",2012-07-29,68100,"BROOKLYN",NA,73,0,NA,NA,FALSE,"18-24","M","BLACK","<18","F","BLACK"
"24469",2008-06-02,45300,"MANHATTAN",NA,23,0,NA,NA,FALSE,"25-44","M","BLACK","45-64","F","WHITE HISPANIC"
"24470",2021-11-15,64500,"BROOKLYN",NA,71,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24471",2021-07-22,23520,"MANHATTAN",NA,34,0,NA,"GROCERY/BODEGA",TRUE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC"
"24472",2007-10-20,86340,"BRONX",NA,52,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24473",2007-11-20,37380,"QUEENS",NA,105,0,NA,"PVT HOUSE",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"24474",2007-05-08,76260,"BROOKLYN",NA,67,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24475",2021-11-17,2100,"QUEENS",NA,114,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"24476",2011-03-19,17100,"BROOKLYN",NA,76,0,NA,"SOCIAL CLUB/POLICY LOCATI",FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC"
"24477",2010-09-03,66480,"BRONX",NA,48,0,NA,"MULTI DWELL - APT BUILD",FALSE,"<18","M","BLACK","18-24","M","BLACK"
"24478",2011-08-24,14700,"BRONX",NA,41,0,NA,"GROCERY/BODEGA",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"24479",2010-07-17,4800,"MANHATTAN",NA,25,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK"
"24480",2021-11-17,61560,"BRONX",NA,47,0,NA,NA,FALSE,NA,NA,NA,"<18","M","WHITE HISPANIC"
"24481",2020-10-23,68820,"BRONX",NA,49,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"24482",2013-10-26,15300,"BROOKLYN",NA,67,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24483",2013-08-25,3480,"BROOKLYN",NA,72,0,NA,NA,TRUE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC"
"24484",2009-07-07,77760,"BROOKLYN",NA,77,0,NA,NA,FALSE,"<18","M","BLACK","18-24","M","BLACK"
"24485",2012-11-02,63240,"BROOKLYN",NA,75,0,NA,NA,FALSE,"<18","M","BLACK","<18","F","BLACK"
"24486",2007-12-06,38220,"BRONX",NA,42,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24487",2021-05-08,60900,"MANHATTAN",NA,14,0,NA,NA,FALSE,"25-44","M","BLACK","<18","F","WHITE"
"24488",2014-12-07,35700,"BRONX",NA,47,0,NA,NA,FALSE,"25-44","M","BLACK","<18","M","BLACK HISPANIC"
"24489",2010-08-15,4200,"MANHATTAN",NA,25,0,NA,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC"
"24490",2010-03-14,78180,"MANHATTAN",NA,34,0,NA,NA,FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC"
"24491",2008-07-28,67800,"BRONX",NA,40,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","18-24","M","BLACK"
"24492",2014-06-10,67500,"BROOKLYN",NA,67,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24493",2012-02-16,55140,"BROOKLYN",NA,90,0,NA,"PVT HOUSE",TRUE,"18-24","M","ASIAN / PACIFIC ISLANDER","25-44","M","WHITE"
"24494",2006-08-18,85020,"BROOKLYN",NA,69,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"24495",2009-07-19,2760,"BROOKLYN",NA,71,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24496",2010-04-27,46080,"MANHATTAN",NA,33,0,NA,"MULTI DWELL - APT BUILD",FALSE,NA,"M","BLACK HISPANIC","18-24","M","BLACK HISPANIC"
"24497",2006-02-02,63420,"BROOKLYN",NA,71,0,NA,NA,FALSE,NA,"M","BLACK","18-24","M","BLACK"
"24498",2006-07-06,84840,"BROOKLYN",NA,79,0,NA,NA,FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"24499",2006-05-31,2220,"BRONX",NA,52,0,NA,"NONE",TRUE,"<18","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC"
"24500",2011-04-11,67680,"BROOKLYN",NA,79,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"24501",2012-06-28,80940,"QUEENS",NA,101,0,NA,"PVT HOUSE",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"24502",2006-05-07,9000,"MANHATTAN",NA,25,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,"M","BLACK","18-24","M","BLACK"
"24503",2019-03-22,80700,"BRONX",NA,48,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC"
"24504",2009-03-22,7020,"BROOKLYN",NA,60,0,NA,"PVT HOUSE",FALSE,"18-24","M","ASIAN / PACIFIC ISLANDER","18-24","F","BLACK"
"24505",2018-06-16,83700,"BROOKLYN",NA,79,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"24506",2016-10-12,51060,"BRONX",NA,46,0,NA,NA,FALSE,"18-24","M","BLACK HISPANIC","45-64","M","BLACK HISPANIC"
"24507",2014-12-15,1800,"BROOKLYN",NA,67,0,NA,"COMMERCIAL BLDG",FALSE,NA,NA,NA,"18-24","M","BLACK"
"24508",2008-05-23,55800,"MANHATTAN",NA,32,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"24509",2012-10-14,80880,"MANHATTAN",NA,33,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","<18","M","BLACK HISPANIC"
"24510",2012-05-05,29220,"BROOKLYN",NA,81,0,NA,NA,FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"24511",2006-05-25,83880,"BRONX",NA,44,0,NA,"MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"25-44","M","BLACK"
"24512",2014-07-12,46560,"BROOKLYN",NA,77,0,NA,NA,FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"24513",2014-10-08,71100,"BROOKLYN",NA,79,0,NA,NA,FALSE,NA,NA,NA,"25-44","M","BLACK"
"24514",2011-12-03,32400,"QUEENS",NA,102,0,NA,NA,FALSE,NA,NA,NA,"18-24","M","BLACK"
"24515",2013-07-04,14640,"BROOKLYN",NA,83,0,NA,NA,FALSE,NA,NA,NA,"45-64","M","BLACK"
"24516",2013-08-12,2100,"QUEENS",NA,110,0,NA,NA,FALSE,NA,NA,NA,"<18","M","WHITE HISPANIC"
"24517",2016-07-08,57780,"BROOKLYN",NA,79,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK"
"24518",2011-12-25,14700,"BROOKLYN",NA,68,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","25-44","M","ASIAN / PACIFIC ISLANDER"
"24519",2006-03-20,53400,"BROOKLYN",NA,73,2,NA,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","45-64","F","BLACK"
"24520",2016-01-13,53280,"BROOKLYN",NA,75,0,NA,NA,TRUE,"<18","M","BLACK","18-24","M","BLACK"
"24521",2020-08-31,5580,"BRONX",NA,42,0,NA,NA,FALSE,NA,NA,NA,"18-24","F","BLACK"
"24522",2013-08-30,63900,"BRONX",NA,48,0,NA,NA,FALSE,"25-44","M","WHITE HISPANIC","<18","M","BLACK HISPANIC"
"24523",2006-07-04,71880,"QUEENS",NA,103,0,NA,NA,FALSE,NA,"M","BLACK","18-24","M","BLACK"
"24524",2021-10-01,78480,"BROOKLYN",NA,73,0,NA,NA,FALSE,NA,NA,NA,"<18","M","BLACK"
"24525",2007-11-01,2760,"MANHATTAN",NA,13,0,NA,NA,FALSE,NA,"M","BLACK","18-24","M","WHITE HISPANIC"
"24526",2006-09-15,67980,"BROOKLYN",NA,77,0,NA,NA,FALSE,NA,"M","BLACK","25-44","M","BLACK"
"24527",2010-07-17,54000,"BROOKLYN",NA,77,0,NA,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK"
"24528",2013-07-10,63720,"BROOKLYN",NA,73,0,NA,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
